Term,Ohio,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,758,758,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Ohio,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,759,759,	Important Notice: Replacement of Life Insurance or Annuities
Term,Ohio,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,760,760,	Application Submittal Checklist
Term,Ohio,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,761,761,	Military Supplement to Application
Term,Ohio,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,762,762,	Application Overflow Page
Term,Ohio,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,763,763,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Ohio,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,764,764,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Ohio,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,765,765,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Ohio,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,766,766,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Ohio,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,767,767,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Oklahoma,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,768,768,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Oklahoma,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,769,769,	Surrender Request Form (Internal Replacement) Form 3066
Term,Oklahoma,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,770,770,	Corporate Authorization Form and Idemnification Agreement
Term,Oklahoma,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,771,771,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Oklahoma,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,772,772,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Oklahoma,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,773,773,	Companion Case Transmittal
Term,Oklahoma,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,774,774,	List Billing Transmittal
Term,Oklahoma,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,775,775,	Questionnaire: Foreign Residence and Travel
Term,Oklahoma,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,776,776,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Oklahoma,6420-OK,6420-OK.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,777,777,	Life Insurance Application For use in OK Effective 5/13
Term,Oklahoma,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,778,778,	Trustee Certification
Term,Oklahoma,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,779,779,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Oklahoma,6486-OK,6486-OK%20Rev_Jan%202008.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,780,780,	Notice to Applicant Regarding Replacement
Term,Oklahoma,6487,6487.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,781,781,	Client Replacement Information Form (CRIF)
Term,Oklahoma,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,782,782,	Application Submittal Checklist
Term,Oklahoma,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,783,783,	Military Supplement to Application
Term,Oklahoma,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,784,784,	Application Overflow Page
Term,Oklahoma,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,785,785,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Oklahoma,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,786,786,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Oklahoma,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,787,787,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Oklahoma,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,788,788,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Oklahoma,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,789,789,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Oregon,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,790,790,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Oregon,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,791,791,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Oregon,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,792,792,	Surrender Request Form (Internal Replacement) Form 3066
Term,Oregon,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,793,793,	Corporate Authorization Form and Idemnification Agreement
Term,Oregon,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,794,794,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Oregon,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,795,795,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Oregon,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,796,796,	Companion Case Transmittal
Term,Oregon,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,797,797,	List Billing Transmittal
Term,Oregon,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,798,798,	Questionnaire: Foreign Residence and Travel
Term,Oregon,6404-OR,6404-OR.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,799,799,	HIV Testing Informed Consent
Term,Oregon,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,800,800,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Oregon,6420-OR,6420-OR.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,801,801,	Life Insurance Application For use in OR
Term,Oregon,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,802,802,	Trustee Certification
Term,Oregon,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,803,803,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Oregon,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,804,804,	Important Notice: Replacement of Life Insurance or Annuities
Term,Oregon,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,805,805,	Application Submittal Checklist
Term,Oregon,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,806,806,	Military Supplement to Application
Term,Oregon,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,807,807,	Application Overflow Page
Term,Oregon,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,808,808,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Oregon,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,809,809,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Oregon,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,810,810,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Oregon,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,811,811,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Oregon,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,812,812,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Pennsylvania,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,813,813,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Pennsylvania,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,814,814,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Pennsylvania,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,815,815,	Surrender Request Form (Internal Replacement) Form 3066
Term,Pennsylvania,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,816,816,	Corporate Authorization Form and Idemnification Agreement
Term,Pennsylvania,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,817,817,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Pennsylvania,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,818,818,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Pennsylvania,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,819,819,	Companion Case Transmittal
Term,Pennsylvania,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,820,820,	List Billing Transmittal
Term,Pennsylvania,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,821,821,	Questionnaire: Foreign Residence and Travel
Term,Pennsylvania,6404-NIH,6404-NIH%207-08.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,822,822,	HIV Infection and AIDS: An Overview
Term,Pennsylvania,6404-PA,6404-PA%20REV%202-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,823,823,	HIV Testing Informed Consent
Term,Pennsylvania,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,824,824,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Pennsylvania,6420-PA,6420-PA%2010-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,825,825,	Life Insurance Application For use in PA
Term,Pennsylvania,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,826,826,	Trustee Certification
Term,Pennsylvania,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,827,827,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Pennsylvania,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,828,828,	Application Submittal Checklist
Term,Pennsylvania,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,829,829,	Military Supplement to Application
Term,Pennsylvania,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,830,830,	Application Overflow Page
Term,Pennsylvania,6521-PA,6521-PA.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,831,831,	Disclosure Statement for PA For use in PA only.
Term,Pennsylvania,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,832,832,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Pennsylvania,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,833,833,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Pennsylvania,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,834,834,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Pennsylvania,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,835,835,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Pennsylvania,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,836,836,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,RI,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,837,837,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,RI,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,838,838,	Lifetime Advantage Acceptance & Disclosure Statement
Term,RI,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,839,839,	Surrender Request Form (Internal Replacement) Form 3066
Term,RI,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,840,840,	Corporate Authorization Form and Idemnification Agreement
Term,RI,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,841,841,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,RI,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,842,842,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,RI,6133-RI-A&B,6133-RI-A&B.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,843,843,	Scuba/Skin Diving/Mountain Climbing Application (For use in RI)
Term,RI,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,844,844,	Companion Case Transmittal
Term,RI,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,845,845,	List Billing Transmittal
Term,RI,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,846,846,	Questionnaire: Foreign Residence and Travel
Term,RI,6404,6404.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,847,847,	HIV Testing Informed Consent
Term,RI,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,848,848,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,RI,6420-RI,6420-RI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,849,849,	Life Insurance Application For use in RI Effective 5/13
Term,RI,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,850,850,	Trustee Certification
Term,RI,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,851,851,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,RI,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,852,852,	Important Notice: Replacement of Life Insurance or Annuities
Term,RI,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,853,853,	Application Submittal Checklist
Term,RI,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,854,854,	Military Supplement to Application
Term,RI,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,855,855,	Application Overflow Page
Term,RI,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,856,856,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,RI,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,857,857,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,RI,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,858,858,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,RI,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,859,859,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,RI,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,860,860,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,SC,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,861,861,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,SC,2946-C,2946-C.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,862,862,	Lifetime Advantage Acceptance & Disclosure Statement For Accelerated Benefits
Term,SC,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,863,863,	Surrender Request Form (Internal Replacement) Form 3066
Term,SC,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,864,864,	Corporate Authorization Form and Idemnification Agreement
Term,SC,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,865,865,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,SC,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,866,866,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,SC,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,867,867,	Companion Case Transmittal
Term,SC,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,868,868,	List Billing Transmittal
Term,SC,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,869,869,	Questionnaire: Foreign Residence and Travel
Term,SC,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,870,870,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,SC,6420,6420.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,871,871,	Life Insurance Application For use in CO, ID, MI, MS, NC, SC, SD, TX & WY Effective 5/13
Term,SC,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,872,872,	Trustee Certification
Term,SC,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,873,873,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,SC,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,874,874,	Important Notice: Replacement of Life Insurance or Annuities
Term,SC,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,875,875,	Application Submittal Checklist
Term,SC,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,876,876,	Military Supplement to Application
Term,SC,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,877,877,	Application Overflow Page
Term,SC,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,878,878,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,SC,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,879,879,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,SC,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,880,880,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,SC,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,881,881,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,SC,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,882,882,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,SC,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,883,883,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,SD,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,884,884,	Lifetime Advantage Acceptance & Disclosure Statement
Term,SD,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,885,885,	Surrender Request Form (Internal Replacement) Form 3066
Term,SD,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,886,886,	Corporate Authorization Form and Idemnification Agreement
Term,SD,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,887,887,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,SD,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,888,888,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,SD,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,889,889,	Companion Case Transmittal
Term,SD,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,890,890,	List Billing Transmittal
Term,SD,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,891,891,	Questionnaire: Foreign Residence and Travel
Term,SD,6404,6404.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,892,892,	HIV Testing Informed Consent
Term,SD,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,893,893,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,SD,6420,6420.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,894,894,	Life Insurance Application For use in CO, ID, MI, MS, NC, SC, SD, TX & WY Effective 5/13
Term,SD,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,895,895,	Trustee Certification
Term,SD,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,896,896,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,SD,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,897,897,	Important Notice: Replacement of Life Insurance or Annuities
Term,SD,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,898,898,	Application Submittal Checklist
Term,SD,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,899,899,	Military Supplement to Application
Term,SD,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,900,900,	Application Overflow Page
Term,SD,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,901,901,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,SD,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,902,902,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,SD,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,903,903,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,SD,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,904,904,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,SD,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,905,905,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Tennessee,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,906,906,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Tennessee,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,907,907,	Lifetime Advantage Acceptance & Disclosure Statement
